pen,time period,Species,Study,Diet,average feed intake g/d,"average feed intake, g","ME, kcal/kg",Overall,NDF,ADF,NFC,Crude fiber,Starch,CP,Arginine,Histidine,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Threonine,Tryptophan,Valine,Alanine,Aspartic acid,Cystine,Met + Cys,Glutamic acid,Glycine,Proline,Serine,Tyrosine,Phe + Tyr,Ether extract,SFA,MUFA,PUFA,n-3 PUFA,n-6 PUFA,n-3/n-6 ratio,C14,C15:0,C15:1,C16:0,C16:1,C17:0,C17:1,C18:0,C18:1,C18:2 cis n-6 LA,C18:3 cis n-3 ALA,C20:0,C20:1,C20:4n-6 ARA,C20:5n-3 EPA,C22:0,C22:1,C22:6n-3 DHA,C24:0,Ash,Vitamin A IU/kg,beta-carotene,Vitamin D3 IU/kg,Vitamin D3 25-Hydroxyvitamin D,Vitamin E IU/kg,Vitamin K ppm,AST ppm,Thiamin ppm,Riboflavin ppm,Niacin ppm,Pantothenic acid ppm,Pyridoxine ppm,Biotin ppm,Folic acid ppm,Vitamin B12 ppm,Choline ppm,Calcium,Total Phosphorus,Inorganic available P,Ca:P ratio,Na,Cl,K,Mg,S,Cu ppm,I ppm,Fe,Mn,Se,Zn,"average feed intake, g/d",bodyweightgain,akp,alt,gluclose,nefa,pip,tc,tg,trap,uric acid,BCA,breast mTOR,breast S6K1,breast 4E-BP1,breast MURF1,breast MAFbx,breast AMPK,breast LAT1,breast CAT1,breast SNAT2,breast VDAC1,breast ANTKMT,breast AKT1,IGF1,IGFR,IRS1,FOXO1,LC3-1,MyoD,MyoG,Pax3,Pax7,Mrf4,Mrf5,liver mTOR,liver S6K1,liver 4E-BP1,liver MURF1,liver MAFbx,liver AMPK,breast weight (g),breast PH,breast WHC,breast HARDNESS,breast SPRINGINESS,breast CHEWINESS,breast COHESIVENESS,breast GUMMINESS,breast RESILIENCE,Thigh Weight (g),thigh PH,thigh WHC,thigh HARDNESS,thigh SPRINGINESS,thigh CHEWINESS,liver weight(g)
8,0 weeks,L,F23L Hempseed Diet,10% Hempseed,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218323944,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,2.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0 weeks,L,F23L Hempseed Diet,15% Hempseed,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218323944,0,0,0,0,0,0,0,0,0,0,0,,,,,264.8,,,,,3.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0 weeks,L,F23L Hempseed Diet,15% Hempseed,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218323944,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,-0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0 weeks,L,F23L Hempseed Diet,15% Hempseed,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218323944,0,0,0,0,0,0,0,0,0,0,0,,,,,144.9,,,,,5.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0 weeks,L,F23L Hempseed Diet,15% Hempseed,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218323944,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,4.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0 weeks,L,F23L Hempseed Diet,15% Hempseed,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218323944,0,0,0,0,0,0,0,0,0,0,0,,,,,299.1,,,,,3.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0 weeks,L,F23L Hempseed Diet,15% Hempseed,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218323944,0,0,0,0,0,0,0,0,0,0,0,,,,,271.9,,,,,3.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0 weeks,L,F23L Hempseed Diet,15% Hempseed,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218323944,0,0,0,0,0,0,0,0,0,0,0,,,,,289.7,,,,,1.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0 weeks,L,F23L Hempseed Diet,15% Hempseed,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218323944,0,0,0,0,0,0,0,0,0,0,0,,,,,96.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1-2 weeks,L,F23L Hempseed Diet,0% Hempseed,125,1750,5292.0035,1861.0767,136.62075,41.95275,958.335,36.135225,688.032975,310.8,19.60455,9.1455,18.240425,26.587575,15.894375,6.54815,14.932575,11.629275,3.5469,13.69935,15.6282,28.35,5.817,12.36515,50.832075,12.297075,18.22695,14.288925,10.001775,24.93435,64.09725,6.833396255,12.21851586,22.95887251,0.4914,21.09744,468.832,0.089507775,0,0,5.059052355,0.072395505,0,0,1.175128185,10.39888185,24.23073965,1.26214599,0.292264665,0.09527385,0,0,0.097281135,0,0,0.085176,4301.9025,7874.99825,27.352605,3507.576328,0,72.4576825,1.31075,0,4.98246,8.798475,47.01067,10.021165,12.795195,0.263375,2.6514775,0.01225,4454.667315,57.801625,9.14865,2.628045,0.00555,3.58792,18.7496925,2.2528625,6.3616,0.52816225,21.002625,0.0995967,118.1906507,52.50246229,0.267679475,91.875,,,,,323.1,,,,,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1-2 weeks,L,F23L Hempseed Diet,0% Hempseed,125,1750,5292.0035,1861.0767,136.62075,41.95275,958.335,36.135225,688.032975,310.8,19.60455,9.1455,12.115425,26.587575,15.894375,6.5744,14.932575,11.629275,3.5469,13.69935,15.6282,28.35,5.817,10.65015,50.832075,12.297075,18.22695,14.288925,10.001775,24.93435,64.09725,6.833396255,12.21851586,22.95887251,0.4914,21.09744,468.832,0.089507775,0,0,5.059052355,0.072395505,0,0,1.175128185,10.39888185,24.23073965,1.26214599,0.292264665,0.09527385,0,0,0.097281135,0,0,0.085176,4301.9025,0,27.352605,7.5737025,0,28.7068075,0,0,3.14496,2.2386,20.75892,4.77204,6.23532,0,1.9961025,0,1698.175395,58.872625,8.6835,1.97925,0.218323944,2.931145,5.6401275,13.57055,5.278525,3.8190775,7.875,0.0260925,390.00465,26.1345,0.2594025,76.80155,,,,,272.7,,,,,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1-2 weeks,L,F23L Hempseed Diet,0% Hempseed,125,1750,5292.0035,1861.0767,136.62075,41.95275,958.335,36.135225,688.032975,310.8,19.60455,9.1455,12.115425,26.587575,15.894375,6.5744,14.932575,11.629275,3.5469,13.69935,15.6282,28.35,5.817,10.65015,50.832075,12.297075,18.22695,14.288925,10.001775,24.93435,64.09725,6.833396255,12.21851586,22.95887251,0.4914,21.09744,468.832,0.089507775,0,0,5.059052355,0.072395505,0,0,1.175128185,10.39888185,24.23073965,1.26214599,0.292264665,0.09527385,0,0,0.097281135,0,0,0.085176,4301.9025,0,27.352605,7.5737025,0,28.7068075,0,0,3.14496,2.2386,20.75892,4.77204,6.23532,0,1.9961025,0,1698.175395,58.872625,8.6835,1.97925,0.218323944,2.931145,5.6401275,13.57055,5.278525,3.8190775,7.875,0.0260925,390.00465,26.1345,0.2594025,76.80155,,,,,269.8,,,,,-0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1-2 weeks,L,F23L Hempseed Diet,0% Hempseed,125,1750,5292.0035,1861.0767,136.62075,41.95275,958.335,36.135225,688.032975,310.8,19.60455,9.1455,12.115425,26.587575,15.894375,6.5744,14.932575,11.629275,3.5469,13.69935,15.6282,28.35,5.817,10.65015,50.832075,12.297075,18.22695,14.288925,10.001775,24.93435,64.09725,6.833396255,12.21851586,22.95887251,0.4914,21.09744,468.832,0.089507775,0,0,5.059052355,0.072395505,0,0,1.175128185,10.39888185,24.23073965,1.26214599,0.292264665,0.09527385,0,0,0.097281135,0,0,0.085176,4301.9025,0,27.352605,7.5737025,0,28.7068075,0,0,3.14496,2.2386,20.75892,4.77204,6.23532,0,1.9961025,0,1698.175395,58.872625,8.6835,1.97925,0.218323944,2.931145,5.6401275,13.57055,5.278525,3.8190775,7.875,0.0260925,390.00465,26.1345,0.2594025,76.80155,,,,,290.4,,,,,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1-2 weeks,L,F23L Hempseed Diet,0% Hempseed,125,1750,5292.0035,1861.0767,136.62075,41.95275,958.335,36.135225,688.032975,310.8,19.60455,9.1455,12.115425,26.587575,15.894375,6.5744,14.932575,11.629275,3.5469,13.69935,15.6282,28.35,5.817,10.65015,50.832075,12.297075,18.22695,14.288925,10.001775,24.93435,64.09725,6.833396255,12.21851586,22.95887251,0.4914,21.09744,468.832,0.089507775,0,0,5.059052355,0.072395505,0,0,1.175128185,10.39888185,24.23073965,1.26214599,0.292264665,0.09527385,0,0,0.097281135,0,0,0.085176,4301.9025,0,27.352605,7.5737025,0,28.7068075,0,0,3.14496,2.2386,20.75892,4.77204,6.23532,0,1.9961025,0,1698.175395,58.872625,8.6835,1.97925,0.218323944,2.931145,5.6401275,13.57055,5.278525,3.8190775,7.875,0.0260925,390.00465,26.1345,0.2594025,76.80155,,,,,297.5,,,,,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1-2 weeks,L,F23L Hempseed Diet,0% Hempseed,125,1750,5292.0035,1861.0767,136.62075,41.95275,958.335,36.135225,688.032975,310.8,19.60455,9.1455,12.115425,26.587575,15.894375,6.5744,14.932575,11.629275,3.5469,13.69935,15.6282,28.35,5.817,10.65015,50.832075,12.297075,18.22695,14.288925,10.001775,24.93435,64.09725,6.833396255,12.21851586,22.95887251,0.4914,21.09744,468.832,0.089507775,0,0,5.059052355,0.072395505,0,0,1.175128185,10.39888185,24.23073965,1.26214599,0.292264665,0.09527385,0,0,0.097281135,0,0,0.085176,4301.9025,0,27.352605,7.5737025,0,28.7068075,0,0,3.14496,2.2386,20.75892,4.77204,6.23532,0,1.9961025,0,1698.175395,58.872625,8.6835,1.97925,0.218323944,2.931145,5.6401275,13.57055,5.278525,3.8190775,7.875,0.0260925,390.00465,26.1345,0.2594025,76.80155,,,,,290.4,,,,,9.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1-2 weeks,L,F23L Hempseed Diet,0% Hempseed,125,1750,5292.0035,1861.0767,136.62075,41.95275,958.335,36.135225,688.032975,310.8,19.60455,9.1455,12.115425,26.587575,15.894375,6.5744,14.932575,11.629275,3.5469,13.69935,15.6282,28.35,5.817,10.65015,50.832075,12.297075,18.22695,14.288925,10.001775,24.93435,64.09725,6.833396255,12.21851586,22.95887251,0.4914,21.09744,468.832,0.089507775,0,0,5.059052355,0.072395505,0,0,1.175128185,10.39888185,24.23073965,1.26214599,0.292264665,0.09527385,0,0,0.097281135,0,0,0.085176,4301.9025,0,27.352605,7.5737025,0,28.7068075,0,0,3.14496,2.2386,20.75892,4.77204,6.23532,0,1.9961025,0,1698.175395,58.872625,8.6835,1.97925,0.218323944,2.931145,5.6401275,13.57055,5.278525,3.8190775,7.875,0.0260925,390.00465,26.1345,0.2594025,76.80155,,,,,234.1,,,,,22.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1-2 weeks,L,F23L Hempseed Diet,0% Hempseed,125,1750,5292.0035,1861.0767,136.62075,41.95275,958.335,36.135225,688.032975,310.8,19.60455,9.1455,12.115425,26.587575,15.894375,6.5744,14.932575,11.629275,3.5469,13.69935,15.6282,28.35,5.817,10.65015,50.832075,12.297075,18.22695,14.288925,10.001775,24.93435,64.09725,6.833396255,12.21851586,22.95887251,0.4914,21.09744,468.832,0.089507775,0,0,5.059052355,0.072395505,0,0,1.175128185,10.39888185,24.23073965,1.26214599,0.292264665,0.09527385,0,0,0.097281135,0,0,0.085176,4301.9025,0,27.352605,7.5737025,0,28.7068075,0,0,3.14496,2.2386,20.75892,4.77204,6.23532,0,1.9961025,0,1698.175395,58.872625,8.6835,1.97925,0.218323944,2.931145,5.6401275,13.57055,5.278525,3.8190775,7.875,0.0260925,390.00465,26.1345,0.2594025,76.80155,,,,,271.8,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1-2 weeks,L,F23L Hempseed Diet,5% Hempseed,125,1750,5263.72525,1786.9208,128.3555,38.4335,918.7675,33.62765,667.73665,307.755,17.50245,8.22675,16.9967,24.26305,14.147,6.11485,13.44805,10.45835,3.1591,12.37215,14.27055,25.3155,5.27975,11.3946,45.91055,11.0733,16.6348,12.86495,95.62035,109.0684,61.60175,6.47011967,11.7020042,21.98926184,0.477225,20.48886,455.308,0.0794906,0,0,4.80818457,0.06946667,0,0,1.090735415,9.994821025,23.22292343,1.149834035,0.281958985,0.091879025,0,0,0.09117759,0,0,0.082719,3913.735,7874.99825,25.921245,3506.610135,0,71.550605,1.31075,0,4.89174,8.7339,46.411855,9.88351,12.61533,0.263375,2.450735,0.01225,4303.52552,57.7255,9.1301,2.29278,0.00515,3.541475,17.754765,2.94735,6.51455,0.509194,23.015125,0.0990213,132.0140339,62.91466443,0.2673244,98.7875,,,,,310.2,,,,,2.677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1-2 weeks,L,F23L Hempseed Diet,5% Hempseed,125,1750,5263.72525,1786.9208,128.3555,38.4335,918.7675,33.62765,667.73665,307.755,17.50245,8.22675,16.9967,24.26305,14.147,6.11485,13.44805,10.45835,3.1591,12.37215,14.27055,25.3155,5.27975,11.3946,45.91055,11.0733,16.6348,12.86495,95.62035,109.0684,61.60175,6.47011967,11.7020042,21.98926184,0.477225,20.48886,455.308,0.0794906,0,0,4.80818457,0.06946667,0,0,1.090735415,9.994821025,23.22292343,1.149834035,0.281958985,0.091879025,0,0,0.09117759,0,0,0.082719,3913.735,7874.99825,25.921245,3506.610135,0,71.550605,1.31075,0,4.89174,8.7339,46.411855,9.88351,12.61533,0.263375,2.450735,0.01225,4303.52552,57.7255,9.1301,2.29278,0.00515,3.541475,17.754765,2.94735,6.51455,0.509194,23.015125,0.0990213,132.0140339,62.91466443,0.2673244,98.7875,,,,,299.9,,,,,1.562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1-2 weeks,L,F23L Hempseed Diet,5% Hempseed,125,1750,5263.72525,1786.9208,128.3555,38.4335,918.7675,33.62765,667.73665,307.755,17.50245,8.22675,16.9967,24.26305,14.147,6.11485,13.44805,10.45835,3.1591,12.37215,14.27055,25.3155,5.27975,11.3946,45.91055,11.0733,16.6348,12.86495,95.62035,109.0684,61.60175,6.47011967,11.7020042,21.98926184,0.477225,20.48886,455.308,0.0794906,0,0,4.80818457,0.06946667,0,0,1.090735415,9.994821025,23.22292343,1.149834035,0.281958985,0.091879025,0,0,0.09117759,0,0,0.082719,3913.735,7874.99825,25.921245,3506.610135,0,71.550605,1.31075,0,4.89174,8.7339,46.411855,9.88351,12.61533,0.263375,2.450735,0.01225,4303.52552,57.7255,9.1301,2.29278,0.00515,3.541475,17.754765,2.94735,6.51455,0.509194,23.015125,0.0990213,132.0140339,62.91466443,0.2673244,98.7875,,,,,282.6,,,,,6.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1-2 weeks,L,F23L Hempseed Diet,5% Hempseed,125,1750,5263.72525,1786.9208,128.3555,38.4335,918.7675,33.62765,667.73665,307.755,17.50245,8.22675,16.9967,24.26305,14.147,6.11485,13.44805,10.45835,3.1591,12.37215,14.27055,25.3155,5.27975,11.3946,45.91055,11.0733,16.6348,12.86495,95.62035,109.0684,61.60175,6.47011967,11.7020042,21.98926184,0.477225,20.48886,455.308,0.0794906,0,0,4.80818457,0.06946667,0,0,1.090735415,9.994821025,23.22292343,1.149834035,0.281958985,0.091879025,0,0,0.09117759,0,0,0.082719,3913.735,7874.99825,25.921245,3506.610135,0,71.550605,1.31075,0,4.89174,8.7339,46.411855,9.88351,12.61533,0.263375,2.450735,0.01225,4303.52552,57.7255,9.1301,2.29278,0.00515,3.541475,17.754765,2.94735,6.51455,0.509194,23.015125,0.0990213,132.0140339,62.91466443,0.2673244,98.7875,,,,,242.9,,,,,2.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1-2 weeks,L,F23L Hempseed Diet,5% Hempseed,125,1750,5263.72525,1786.9208,128.3555,38.4335,918.7675,33.62765,667.73665,307.755,17.50245,8.22675,16.9967,24.26305,14.147,6.11485,13.44805,10.45835,3.1591,12.37215,14.27055,25.3155,5.27975,11.3946,45.91055,11.0733,16.6348,12.86495,95.62035,109.0684,61.60175,6.47011967,11.7020042,21.98926184,0.477225,20.48886,455.308,0.0794906,0,0,4.80818457,0.06946667,0,0,1.090735415,9.994821025,23.22292343,1.149834035,0.281958985,0.091879025,0,0,0.09117759,0,0,0.082719,3913.735,7874.99825,25.921245,3506.610135,0,71.550605,1.31075,0,4.89174,8.7339,46.411855,9.88351,12.61533,0.263375,2.450735,0.01225,4303.52552,57.7255,9.1301,2.29278,0.00515,3.541475,17.754765,2.94735,6.51455,0.509194,23.015125,0.0990213,132.0140339,62.91466443,0.2673244,98.7875,,,,,328.5,,,,,3.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1-2 weeks,L,F23L Hempseed Diet,5% Hempseed,125,1750,5263.72525,1786.9208,128.3555,38.4335,918.7675,33.62765,667.73665,307.755,17.50245,8.22675,16.9967,24.26305,14.147,6.11485,13.44805,10.45835,3.1591,12.37215,14.27055,25.3155,5.27975,11.3946,45.91055,11.0733,16.6348,12.86495,95.62035,109.0684,61.60175,6.47011967,11.7020042,21.98926184,0.477225,20.48886,455.308,0.0794906,0,0,4.80818457,0.06946667,0,0,1.090735415,9.994821025,23.22292343,1.149834035,0.281958985,0.091879025,0,0,0.09117759,0,0,0.082719,3913.735,7874.99825,25.921245,3506.610135,0,71.550605,1.31075,0,4.89174,8.7339,46.411855,9.88351,12.61533,0.263375,2.450735,0.01225,4303.52552,57.7255,9.1301,2.29278,0.00515,3.541475,17.754765,2.94735,6.51455,0.509194,23.015125,0.0990213,132.0140339,62.91466443,0.2673244,98.7875,,,,,277.6,,,,,1.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1-2 weeks,L,F23L Hempseed Diet,5% Hempseed,125,1750,5263.72525,1786.9208,128.3555,38.4335,918.7675,33.62765,667.73665,307.755,17.50245,8.22675,16.9967,24.26305,14.147,6.11485,13.44805,10.45835,3.1591,12.37215,14.27055,25.3155,5.27975,11.3946,45.91055,11.0733,16.6348,12.86495,95.62035,109.0684,61.60175,6.47011967,11.7020042,21.98926184,0.477225,20.48886,455.308,0.0794906,0,0,4.80818457,0.06946667,0,0,1.090735415,9.994821025,23.22292343,1.149834035,0.281958985,0.091879025,0,0,0.09117759,0,0,0.082719,3913.735,7874.99825,25.921245,3506.610135,0,71.550605,1.31075,0,4.89174,8.7339,46.411855,9.88351,12.61533,0.263375,2.450735,0.01225,4303.52552,57.7255,9.1301,2.29278,0.00515,3.541475,17.754765,2.94735,6.51455,0.509194,23.015125,0.0990213,132.0140339,62.91466443,0.2673244,98.7875,,,,,218.7,,,,,2.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1-2 weeks,L,F23L Hempseed Diet,5% Hempseed,125,1750,5263.72525,1786.9208,128.3555,38.4335,918.7675,33.62765,667.73665,307.755,17.50245,8.22675,16.9967,24.26305,14.147,6.11485,13.44805,10.45835,3.1591,12.37215,14.27055,25.3155,5.27975,11.3946,45.91055,11.0733,16.6348,12.86495,95.62035,109.0684,61.60175,6.47011967,11.7020042,21.98926184,0.477225,20.48886,455.308,0.0794906,0,0,4.80818457,0.06946667,0,0,1.090735415,9.994821025,23.22292343,1.149834035,0.281958985,0.091879025,0,0,0.09117759,0,0,0.082719,3913.735,7874.99825,25.921245,3506.610135,0,71.550605,1.31075,0,4.89174,8.7339,46.411855,9.88351,12.61533,0.263375,2.450735,0.01225,4303.52552,57.7255,9.1301,2.29278,0.00515,3.541475,17.754765,2.94735,6.51455,0.509194,23.015125,0.0990213,132.0140339,62.91466443,0.2673244,98.7875,,,,,242.6,,,,,0.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1-2 weeks,L,F23L Hempseed Diet,10% Hempseed,125,1750,5235.447,1712.7649,120.09025,34.91425,879.2,31.120075,647.440325,304.71,15.40035,7.308,15.752975,21.938525,12.399625,5.68155,11.963525,9.287425,2.7713,11.04495,12.9129,22.281,4.7425,10.42405,40.989025,9.849525,15.04265,11.440975,181.238925,193.20245,59.10625,6.106843085,11.18549254,21.01965117,0.46305,19.88028,441.784,0.069473425,0,0,4.557316785,0.066537835,0,0,1.006342645,9.5907602,22.21510722,1.03752208,0.271653305,0.0884842,0,0,0.085074045,0,0,0.080262,3525.5675,7874.99825,24.489885,3505.643943,0,70.6435275,1.31075,0,4.80102,8.669325,45.81304,9.745855,12.435465,0.263375,2.2499925,0.01225,4152.377005,57.74475,9.1483,1.957515,0.00475,3.4954325,16.6935125,3.642275,6.672575,0.49162575,25.027625,0.0984459,145.8376166,73.32689456,0.266969325,105.7,,,,,296.4,,,,,2.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1-2 weeks,L,F23L Hempseed Diet,10% Hempseed,125,1750,5235.447,1712.7649,120.09025,34.91425,879.2,31.120075,647.440325,304.71,15.40035,7.308,15.752975,21.938525,12.399625,5.68155,11.963525,9.287425,2.7713,11.04495,12.9129,22.281,4.7425,10.42405,40.989025,9.849525,15.04265,11.440975,181.238925,193.20245,59.10625,6.106843085,11.18549254,21.01965117,0.46305,19.88028,441.784,0.069473425,0,0,4.557316785,0.066537835,0,0,1.006342645,9.5907602,22.21510722,1.03752208,0.271653305,0.0884842,0,0,0.085074045,0,0,0.080262,3525.5675,7874.99825,24.489885,3505.643943,0,70.6435275,1.31075,0,4.80102,8.669325,45.81304,9.745855,12.435465,0.263375,2.2499925,0.01225,4152.377005,57.74475,9.1483,1.957515,0.00475,3.4954325,16.6935125,3.642275,6.672575,0.49162575,25.027625,0.0984459,145.8376166,73.32689456,0.266969325,105.7,,,,,294.5,,,,,2.207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1-2 weeks,L,F23L Hempseed Diet,10% Hempseed,125,1750,5235.447,1712.7649,120.09025,34.91425,879.2,31.120075,647.440325,304.71,15.40035,7.308,15.752975,21.938525,12.399625,5.68155,11.963525,9.287425,2.7713,11.04495,12.9129,22.281,4.7425,10.42405,40.989025,9.849525,15.04265,11.440975,181.238925,193.20245,59.10625,6.106843085,11.18549254,21.01965117,0.46305,19.88028,441.784,0.069473425,0,0,4.557316785,0.066537835,0,0,1.006342645,9.5907602,22.21510722,1.03752208,0.271653305,0.0884842,0,0,0.085074045,0,0,0.080262,3525.5675,7874.99825,24.489885,3505.643943,0,70.6435275,1.31075,0,4.80102,8.669325,45.81304,9.745855,12.435465,0.263375,2.2499925,0.01225,4152.377005,57.74475,9.1483,1.957515,0.00475,3.4954325,16.6935125,3.642275,6.672575,0.49162575,25.027625,0.0984459,145.8376166,73.32689456,0.266969325,105.7,,,,,316.6,,,,,5.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1-2 weeks,L,F23L Hempseed Diet,10% Hempseed,125,1750,5235.447,1712.7649,120.09025,34.91425,879.2,31.120075,647.440325,304.71,15.40035,7.308,15.752975,21.938525,12.399625,5.68155,11.963525,9.287425,2.7713,11.04495,12.9129,22.281,4.7425,10.42405,40.989025,9.849525,15.04265,11.440975,181.238925,193.20245,59.10625,6.106843085,11.18549254,21.01965117,0.46305,19.88028,441.784,0.069473425,0,0,4.557316785,0.066537835,0,0,1.006342645,9.5907602,22.21510722,1.03752208,0.271653305,0.0884842,0,0,0.085074045,0,0,0.080262,3525.5675,7874.99825,24.489885,3505.643943,0,70.6435275,1.31075,0,4.80102,8.669325,45.81304,9.745855,12.435465,0.263375,2.2499925,0.01225,4152.377005,57.74475,9.1483,1.957515,0.00475,3.4954325,16.6935125,3.642275,6.672575,0.49162575,25.027625,0.0984459,145.8376166,73.32689456,0.266969325,105.7,,,,,254.8,,,,,2.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
