pen,time period,"Species",Study,Diet,average feed intake g per d,"average feed intake, g","ME, kcal per kg",Overall,"NDF,g","ADF,g","NFC,g","Crude fiber,g","Starch,g","CP,g","Arginine,g","Histidine,g","Isoleucine,g","Leucine,g","Lysine,g","Methionine,g","Phenylalanine,g","Threonine,g","Tryptophan,g","Valine,g","Alanine,g","Aspartic acid,g","Cystine,g","Met + Cys,g","Glutamic acid,g","Glycine,g","Proline,g","Serine,g","Tyrosine,g","Phe + Tyr,g","Ether extract,g","SFA,g","MUFA,g","PUFA,g","n-3 PUFA,g","n-6 PUFA,g","n-3:n-6 ratio,g","C14,g","C15:0,g","C15:1,g","C16:0,g","C16:1,g","C17:0,g","C17:1,g","C18:0,g","C18:1,g","C18:2 cis n-6 LA,g","C18:3 cis n-3 ALA,g","C20:0,g","C20:1,g","C20:4n-6 ARA,g","C20:5n-3 EPA,g","C22:0,g","C22:1,g","C22:5,g","C22:6n-3 DHA,g","C24:0,g","Ash,mg",Vitamin A IU per kg,"beta-carotene,mg",Vitamin D3 IU per kg,"Vitamin D3 25-Hydroxyvitamin D, IU",Vitamin E IU per kg,Vitamin K ppm,AST ppm,Thiamin ppm,Riboflavin ppm,Niacin ppm,Pantothenic acid ppm,Pyridoxine ppm,Biotin ppm,Folic acid ppm,Vitamin B12 ppm,Choline ppm,"Calcium,g","Total Phosphorus,g","Inorganic available P,g",Ca:P ratio,"Na,mg","Cl,mg","K,mg","Mg,mg","S,mg",Cu ppm,I ppm,"Fe,mg","Mn,mg","Se,mg","Zn,mg","average feed intake g per d","bodyweightgain,g",akp U per ml,alt (U per L),glucose (g per L),"nefa,umol per L",pip mg per dL,tc mg per g,tg mg per g,trap U per L,uric acid mmol per L,BCA,breast mTOR,breast S6K1,breast 4E-BP1,breast MURF1,breast MAFbx,breast AMPK,breast LAT1,breast CAT1,breast SNAT2,breast VDAC1,breast ANTKMT,breast AKT1,IGF1,IGFR,IRS1,FOXO1,LC3-1,MyoD,MyoG,Pax3,Pax7,Mrf4,Mrf5,liver mTOR,liver S6K1,liver 4E-BP1,liver MURF1,liver MAFbx,liver AMPK,breast weight (g),breast PH,breast WHC,breast HARDNESS,breast SPRINGINESS,breast CHEWINESS,breast COHESIVENESS,breast GUMMINESS,breast RESILIENCE,Thigh Weight (g),thigh PH,thigh WHC,thigh HARDNESS,thigh SPRINGINESS,thigh CHEWINESS,liver weight(g),Plasma SFA,Plasma MUFA,Plasma PUFA,Plasma n-3,Plasma n-6,Plasma C16:0 ,Plasma C16:1 ,Plasma C18:0 ,Plasma C18:1 ,Plasma C18:2 ,Plasma C18:3 ,Plasma C20:5,Plasma C22:6,Liver SFA,Liver MUFA,Liver PUFA,Liver n-3,Liver n-6,Liver C16:00 ,Liver C16:1 ,Liver C18:0 ,Liver C18:1,Liver C18:2,Liver C18:3 ,Liver C20:5,Liver C22:6,Breast SFA,Breast MUFA,Breast PUFA,Breast n-3,Breast n-6,Breast C16:0,Breast C16:01,Breast C18:0,Breast C18:01,Breast C18:2,Breast C18:3 ,Breast C20:4,Breast C20:5,Breast C22:6,Thigh SFA,Thigh MUFA,Thigh PUFA,Thigh n-3,Thigh n-6,Thigh C16:0,Thigh C16:01,Thigh C18:0,Thigh C18:1,Thigh C18:2,Thigh C18:3,Thigh C20:4,Thigh C22:6
1,1-3 weeks,B,broiler AST,starter control,58.72,1585.49859,4598.10129,,135.5545802,49.09100009,810.7835487,38.29922467,520.3849746,364.6798965,23.56122506,9.057407399,14.17826279,28.28587958,19.69132551,10.61175031,16.50478601,13.38756387,4.134376565,15.52936571,18.6423717,38.16754901,5.418137016,13.0492876,64.48325823,15.85197345,21.80885021,18.43467138,12.35480433,32.21511165,66.88140412,6.388382577,10.40761686,19.54844866,0.3692229841,15.85197345,352.2660767,0.1238255373,0,0,4.599622592,0.06079088569,0,0,1.26715401,8.605412629,27.14652634,1.525865618,0.2338647759,0.07650518238,0,0,0.09818258682,0,0,0,0.06399865059,5241.571136,19.02598308,0.7796847866,13.28240345,0,8.231781839,0.00317099718,0,4.884160116,2.943509842,33.52758738,14.40076659,8.135890885,0.213699842,0.9904165752,0,2236.319759,15.90255086,12.10220587,7.147774551,0,3.091902997,4.944317104,16.6111736,3.06674272,3.543589349,10.08091713,0,447.7696069,32.31499806,0.6345355617,48.43539643,58.72,40.88,130.6316,0.759149925,2.886177613,526.3752,115.397,73.03859,43.23301,0.1928957,181.002416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1-3 weeks,B,broiler AST,starter control,52.72,1423.34793,4127.848485,,121.6912663,44.07041028,727.863836,34.38232143,467.164639,327.383688,21.15159302,8.131096523,12.72823648,25.393052,17.6774723,9.526475097,14.81682365,12.01840319,3.711549391,13.94116064,16.73579613,34.26411238,4.864018268,11.7147228,57.88848549,14.23077494,19.57843545,16.54933755,11.0912651,28.92043725,60.0413704,5.735035763,9.343218603,17.54920762,0.3314621492,14.23077494,316.2394431,0.1111617653,0,0,4.129214202,0.0545737359,0,0,1.137560795,7.725327748,24.37022165,1.369813686,0.2099471717,0.06868091442,0,0,0.0881413472,0,0,0,0.05745343919,4705.509972,17.08017516,0.6999455781,11.92399765,0,7.389908585,0.00284669586,0,4.384651765,2.642473899,30.09868467,12.92798458,7.303824502,0.1918445274,0.8891255981,0,2007.608912,14.27617974,10.86450015,6.416763897,0,2.775690725,4.438656432,14.91233086,2.753103617,3.181182624,9.049930809,0,401.9757237,29.01010817,0.5696409218,43.48185591,52.72,37.5,77.01767,0.5855962,2.987750019,559.282,124.0577,76.71066,43.06236,0.1785553,40.83538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1-3 weeks,B,broiler AST,starter control,54.38,1468.25757,4258.090842,,125.5308833,45.46092501,750.8294807,35.46715645,481.9046722,337.7133364,21.81897056,8.38764983,13.12983929,26.19425654,18.23523397,9.827055551,15.2843258,12.39760925,3.82865663,14.38103377,17.26384592,35.34521766,5.01748834,12.0843471,59.71498974,14.67978601,20.19617653,17.07150418,11.44121799,29.83293826,61.93580273,5.915988281,9.638016926,18.10292226,0.3419204816,14.67978601,326.2174669,0.1146691543,0,0,4.25949965,0.05629565278,0,0,1.173453246,7.969078191,25.13915373,1.413034208,0.2165714493,0.07084794264,0,0,0.09092239328,0,0,0,0.05926621681,4853.978772,17.61909084,0.7220303426,12.30022501,0,7.623075843,0.00293651514,0,4.52299681,2.725849544,31.04836188,13.33588986,7.534275625,0.1978976283,0.9171793928,0,2070.953223,14.72662343,11.20729813,6.61922638,0,2.863269643,4.578705438,15.38284647,2.839969863,3.281555669,9.335475282,0,414.6589087,29.92543849,0.5876142986,44.85380051,54.38,37.63,98.74431,0.759149925,2.810142886,866.9257,130.224,61.29024,36.92771,0.18377,107.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1-3 weeks,B,broiler AST,starter control,57.45,1551.19212,4498.609165,,132.6214971,48.02878602,793.2400948,37.47051929,509.1250646,356.789079,23.05141542,8.861426351,13.87147845,27.6738395,19.26525142,10.38213693,16.14766116,13.09788839,4.044918355,15.19334667,18.23899451,37.34169279,5.300901241,12.76693162,63.0879918,15.50897393,21.33695785,18.03578834,12.08747535,31.51805221,65.43424744,6.250152964,10.18242045,19.12546609,0.3612338649,15.50897393,344.6438652,0.1211462431,0,0,4.500097549,0.05947551354,0,0,1.23973577,8.419211687,26.55913919,1.492849465,0.2288044908,0.07484978971,0,0,0.09605814597,0,0,0,0.06261386992,5128.155833,18.61430544,0.7628142369,12.9950034,0,8.053665392,0.00310238424,0,4.77847835,2.879819195,32.80212905,14.08916779,7.959849292,0.2090758787,0.968986284,0,2187.931046,15.55845696,11.84034252,6.993113478,0,3.02500147,4.837333681,16.25174677,3.000385602,3.466914388,9.862789737,0,438.0809231,31.61577731,0.6208057007,47.38736807,57.45,37.23,88.54622,0.8831169,2.796212915,630.1857,142.5568,54.20518,22.60641,0.3043592,238.2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1-3 weeks,B,broiler AST,starter control,68.7,1854.92808,5379.473215,,158.5898586,57.43321068,948.5629194,44.80754995,608.815869,426.6512657,27.56506895,10.59656528,16.58762609,33.09260104,23.03754343,12.41504329,19.30950378,15.66256085,4.836946076,18.1683268,21.81033711,44.65349818,6.338860567,15.26680007,75.44113072,18.54575644,25.51490673,21.56734153,14.45430076,37.68954169,78.24680218,7.473983453,12.17622071,22.870387,0.4319663766,18.54575644,412.1279208,0.1448676571,0,0,5.381253037,0.07112130001,0,0,1.482486058,10.06776141,31.7596334,1.785161462,0.2736062602,0.08950598376,0,0,0.1148671077,0,0,0,0.07487417195,6132.290211,22.25913696,0.9121794326,15.53953015,0,9.630638197,0.00370985616,0,5.714143049,3.443711079,39.22505115,16.84794077,9.518452147,0.2500146263,1.158721634,0,2616.345636,18.60492864,14.15877733,8.362421643,0,3.617321218,5.78452273,19.4339702,3.587885364,4.145764259,11.79400372,0,523.8607101,37.80640216,0.7423644768,56.66619792,68.7,46.48,109.5576,0.8972845,3.324971706,672.39642,130.9169,61.78022,54.47418,0.22744284,262.8424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1-3 weeks,B,broiler AST,starter control,70.59,1906.04529,5527.718133,,162.9602011,59.01592729,974.7029572,46.04233472,625.593322,438.4087147,28.32469378,10.8885803,17.04473986,34.00455092,23.6724009,12.75717104,19.84162574,16.09418212,4.970240294,18.66900075,22.41137582,45.88403766,6.513543818,15.68751515,77.52010087,19.05683141,26.21803417,22.16168389,14.85262538,38.72817183,80.40308968,7.679947871,12.51176711,23.50063805,0.4438702969,19.05683141,423.4851425,0.1488598499,0,0,5.529547003,0.07308122636,0,0,1.523339691,10.34520391,32.63485,1.834356077,0.281146169,0.09197254633,0,0,0.1180325598,0,0,0,0.07693751813,6301.280896,22.87254348,0.9373168318,15.96776099,0,9.896034662,0.00381209058,0,5.871610637,3.538611202,40.30599612,17.31222816,9.780757043,0.2569044084,1.190653123,0,2688.445622,19.11763426,14.54895806,8.59286921,0,3.717005605,5.943929807,19.96952214,3.686758572,4.260011223,12.11901716,0,538.29701,38.84825268,0.7628221976,58.22777756,70.59,44.92,100.89948,0.6706021,2.67664793,779.2135,101.1936,60.00051,21.26259,0.277634,255.8796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1-3 weeks,B,broiler AST,starter 0.5% P-1,60.78,1641.07755,4759.285721,,139.3550541,50.42965668,834.2220796,39.36065425,535.7938339,377.4635908,24.3871535,9.374910856,14.6752756,29.27742872,20.38159632,10.98374058,17.08335407,13.85685907,4.279305328,16.07374084,19.14920879,39.1869626,5.60806744,13.40261471,66.22023615,16.2779795,22.40149627,18.93002647,12.7878966,33.24960967,69.22590251,6.569651238,10.70844905,20.11355385,0.3801720252,16.32205228,362.712273,0.1271204271,0,0,4.730699515,0.06255097055,0,0,1.30216977,8.855320989,28.09813595,1.567264698,0.2407047805,0.07874109989,0,0,0.1009268995,0,0,0,0.06589648437,5383.613982,19.6929306,0.807016296,13.64863849,,8.520343353,0.0032821551,0.016410776,5.055372214,3.046693293,34.7028823,14.90557917,8.421090983,0.2211909965,1.025135195,0,2314.712971,16.46000783,12.5264434,7.398336663,0,3.200288305,5.117637979,17.19347103,3.174246046,3.667808324,10.43429928,0,463.4659748,33.44778619,0.6567789284,50.13327807,60.78,43.17,141.7301,0.5911059,2.972079702,458.1941,129.669736,56.55373,22.56375,0.3682388,312.6534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1-3 weeks,B,broiler AST,starter 0.5% P-2,59.83,1615.45185,4684.968679,,137.1790017,49.64218917,821.1955625,38.74603106,527.4273237,371.5694338,24.00634403,9.228520057,14.44611872,28.82025678,20.06333429,10.81222763,16.81659464,13.6404819,4.212483261,15.82274669,18.85019069,38.57505164,5.520496531,13.19333064,65.18619611,16.02379614,22.05169317,18.63443094,12.58821146,32.73041146,68.14492848,6.467065037,10.54123483,19.79947735,0.3742355756,16.06718071,357.0484602,0.1251354204,0,0,4.656828852,0.0615742267,0,0,1.281836171,8.717043673,27.65937887,1.542791598,0.2369461352,0.07751154447,0,0,0.09935090911,0,0,0,0.06486749977,5299.54795,19.3854222,0.7944146018,13.43551272,,8.387296769,0.0032309037,0.016154519,4.976431733,2.999118669,34.160991,14.67282606,8.289594241,0.2177370622,1.009127538,0,2278.568341,16.20298206,12.3308409,7.282810401,0,3.150315269,5.037725207,16.92499211,3.124679664,3.610534885,10.27136595,0,456.2288762,32.92549343,0.6465232158,49.35043857,59.83,43.85,100.5326233,1.010626,3.021414717,570.1721,129.5312,79.41402,33.05836,0.25866566,169.3799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1-3 weeks,B,broiler AST,starter 0.5% P-3,59.65,1610.54811,4670.747353,,136.7625917,49.4914992,818.7028051,38.62841662,525.8263063,370.4415266,23.93347224,9.20050668,14.40226721,28.73277225,20.00243159,10.77940688,16.76554749,13.59907591,4.199696174,15.77471639,18.79297052,38.45795621,5.503738941,13.15328199,64.98832196,15.97515555,21.98475476,18.57786571,12.54999966,32.63105757,67.93807303,6.447434117,10.50923668,19.73937559,0.3730995752,16.01840843,355.9646317,0.1247555691,0,0,4.642692945,0.06138731677,0,0,1.277945129,8.690582893,27.57541821,1.53810842,0.2362268799,0.07727625645,0,0,0.09904932722,0,0,0,0.06467059303,5283.461055,19.32657732,0.7920031386,13.39472892,,8.361836943,0.00322109622,0.016105481,4.961325664,2.990014777,34.05729455,14.62828637,8.264430994,0.2170761165,1.006064309,0,2271.651696,16.15379754,12.29341036,7.260703268,0,3.140752417,5.02243308,16.87361592,3.115194629,3.599575026,10.24018699,0,454.8439833,32.82554736,0.6445606802,49.20063421,59.65,38.54,100.5326233,1.222241,2.954665437,357.9347,127.3833,56.6889,23.86491,0.160304,158.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1-3 weeks,B,broiler AST,starter 0.5% P-4,70.13,1893.55779,5491.50316,,160.7948681,58.18827346,962.5673799,45.41630191,618.225865,435.5364699,28.13912389,10.81724351,16.93307085,33.78176932,23.51731062,12.67359213,19.71163287,15.98874071,4.93767765,18.54669036,22.09531991,45.21588776,6.470870184,15.46461073,76.408238,18.7823512,25.84797274,21.84241633,14.75531806,38.36507141,79.87632697,7.580393918,12.35594693,23.20802973,0.4386615976,18.83320459,418.5156576,0.1466779404,0,0,5.458518958,0.07217445486,0,0,1.502508953,10.2177146,32.42104203,1.80838881,0.2777372783,0.09085544013,0,0,0.1164545312,0,0,0,0.07603467692,6211.884498,22.72269348,0.9311759788,15.74848534,,9.831200561,0.00378711558,0.018935578,5.833142643,3.515427908,40.04193045,17.1988067,9.716678186,0.2552212932,1.182852532,0,2670.832208,18.99238463,14.45364022,8.536572828,0,3.692653556,5.904988013,19.83869135,3.662604688,4.232101661,12.03961914,0,534.7703446,38.59373745,0.7578245503,57.84629693,70.13,41.28,100.5326233,1.152302,2.889660106,448.8429,97.10578,68.2345,28.335784,0.2574272,130.8165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1-3 weeks,B,broiler AST,starter 0.5% P-5,73.14,1974.74058,5726.941207,,167.6886509,60.68298813,1003.835677,47.3634419,644.7311562,454.2092909,29.34553681,11.28101283,17.65904497,35.23010023,24.52557184,13.21694897,20.55673269,16.67422841,5.149371451,19.34184543,23.04261591,47.15443536,6.748296782,16.12762733,79.68409997,19.58760979,26.95615679,22.77886956,15.38792505,40.00990293,83.30087683,7.905389295,12.88568531,24.20303111,0.4574684028,19.64064343,436.4587428,0.1529664859,0,0,5.692542869,0.0752688012,0,0,1.566926247,10.65578023,33.81103427,1.885920137,0.2896447507,0.09475069918,0,0,0.121447304,0,0,0,0.07929452315,6478.207563,23.69688696,0.9710984276,16.42367254,,10.25269511,0.00394948116,0.019747406,6.083227852,3.666145382,41.7586542,17.93617374,10.1332628,0.2661634343,1.233565148,0,2785.339202,19.80664802,15.07331333,8.902562608,0,3.850969251,6.158153459,20.68923857,3.819632093,4.413545196,12.55579556,0,557.6976346,40.24837261,0.790314877,60.32634998,73.14,47.66,89.91939,0.6800472,3.20134231,480.6844,161.1251,77.54419,35.93797,0.1658446,363.8034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1-3 weeks,B,broiler AST,starter 0.5% P-6,66.75,1802.26404,5226.742338,,153.042495,55.38285304,916.1592976,43.22665418,588.4194562,414.5380309,26.78245754,10.29571376,16.11667985,32.15305515,22.38347489,12.06256259,18.76127957,15.21787852,4.699618314,17.65250223,21.03004236,43.03590256,6.158891322,14.71901832,72.72438182,17.87680119,24.60176923,20.78933197,14.04392266,36.51538335,76.02526445,7.214921794,11.76023196,22.08910531,0.4175124875,17.9252028,398.3378399,0.1396061841,0,0,5.195348398,0.06869472128,0,0,1.430068768,9.725089824,30.85793235,1.721201296,0.2643467825,0.08647504367,0,0,0.1108399305,0,0,0,0.07236883117,5912.392065,21.62716848,0.8862813643,14.98920654,,9.357210715,0.00360452808,0.01802264,5.551910421,3.345939236,38.1113963,16.36960382,9.248209785,0.2429163564,1.125823882,0,2542.063871,18.07670832,13.75678955,8.125000628,0,3.514620336,5.620291923,18.88221221,3.486020208,4.028060129,11.45915522,0,508.9875613,36.73302476,0.721287696,55.05736416,66.75,35.2,69.94838,0.3305785,3.156651821,651.4923,133.2033,67.687068,26.25393,0.3415137,173.3969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1-3 weeks,B,broiler AST,starter 0.08% P-2,71.44,1928.95317,5226.882914,,164.7443673,59.67043026,985.2174611,46.54916998,632.2607156,443.6991584,28.71529347,11.05345412,17.36927734,34.42132868,23.92491496,12.89027952,20.05069604,16.39302893,5.050813803,18.92194575,22.66026163,46.3976507,6.630803141,15.86205197,78.38457452,19.26956703,26.5092562,22.40909264,14.96023936,39.19235477,81.57446508,7.76367262,12.64699442,23.75462834,0.4485973492,19.25977953,427.9951006,0.1505288891,0,0,5.589616398,0.07386898002,0,0,1.540131375,10.45654878,33.13702356,1.854746133,0.2841613868,0.09295930101,0,0,0.1193266981,0,0,0,0.07775687386,6371.361255,23.14743804,0.9528642869,16.14936376,0,10.0607446,0.00385790634,0.038579063,5.974816707,3.604306867,41.01455967,17.63313961,9.955867417,0.2617782347,1.213733985,0,2739.479424,19.34649369,14.69582617,8.705882809,0,3.755289889,6.020285991,20.31382512,3.710621121,4.338003494,12.2376647,0,492.6744017,38.55282964,0.7778252894,50.01833438,71.44,46.08,127.1549,1.591499,2.792730422,262.9546,152.8109,73.89465,29.51749,0.3255438,173.6647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1-3 weeks,B,broiler AST,starter 0.08% P-3,70.21,1895.58279,5594.303689,,161.8943333,58.63814758,968.1734594,45.74388164,621.3227724,436.0232803,28.21852648,10.86223228,17.06879343,33.82584879,23.51102026,12.66728109,19.7038243,16.10943386,4.963436059,18.59460109,22.26824509,45.59498361,6.516092,15.58764266,77.02854209,18.93620862,26.05065308,22.02142126,14.70143117,38.51433739,80.1632484,7.629363136,12.42820476,23.34367955,0.4408367336,18.92659043,420.5908985,0.1479247791,0,0,5.492917512,0.07259106619,0,0,1.513487509,10.27565325,32.56376181,1.822659515,0.2792454699,0.09135112967,0,0,0.1172623778,0,0,0,0.0764117005,6261.138389,22.74699348,0.9363799866,15.86998403,0,9.886696379,0.00379116558,0.037911656,5.871453957,3.541953311,40.30501863,17.32809096,9.783633542,0.2572495404,1.192736708,0,2692.087154,19.01180446,14.44159226,8.555273337,0,3.690324367,5.916136635,19.96240132,3.646428356,4.262957181,12.02595634,0,484.1512648,37.88587587,0.7643691175,49.15303042,70.21,43.53,89.78553,1.11042888,3.333096922,219.0867,131.3326,65.02425667,29.13354,0.2981668,229.3673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1-3 weeks,B,broiler AST,starter 0.08% P-4,76.39,2062.49058,5497.523714,,176.1492767,63.80128985,1053.422014,49.77167205,676.030808,474.415527,30.70319342,11.81866172,18.57171623,36.80424557,25.58118699,13.78264672,21.43876396,17.52788418,5.400471122,20.23187265,24.22898434,49.60966342,7.089839831,16.96014879,83.81097534,20.60355902,28.34443679,23.96042744,15.99590557,41.90555986,87.22169538,8.301135504,13.5225195,25.39911178,0.4796528093,20.59309395,457.6243099,0.1609496905,0,0,5.976573898,0.07898277564,0,0,1.646751462,11.18043387,35.43103068,1.983146345,0.3038332877,0.09939467979,0,0,0.1275874369,0,0,0,0.08313982028,6812.437323,24.74988696,1.018829097,17.26735057,0,10.75722899,0.00412498116,0.041249812,6.388440822,3.853825523,43.85391221,18.85384514,10.64509138,0.2799005966,1.29775826,0,2929.127878,20.68581115,15.71318761,9.308572941,0,4.015260786,6.43705785,21.72010892,3.967499692,4.63831444,13.08485274,0,526.7812243,41.22176173,0.831672514,53.48099949,76.39,45.84,89.24725,0.8122786,3.627368464,227.1358,128.769,65.02425667,37.36712,0.3304325,383.6207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1-3 weeks,B,broiler AST,starter 0.08% P-5,62.63,1691.12421,5981.58568,,144.4323234,52.31340542,863.745749,40.80992194,554.3065637,388.9935746,25.17486102,9.690626061,15.22774418,30.17737454,20.97510896,11.30098133,17.57855921,14.37186166,4.428077174,16.58897741,19.86638019,40.67708414,5.813262809,13.90635114,68.72020208,16.89373896,23.24081562,19.64617891,13.11572689,34.36016023,71.51679728,6.806455921,11.0876919,20.82581771,0.3932878463,16.8851582,375.2257378,0.1319695328,0,0,4.900448473,0.06476135472,0,0,1.350241932,9.167315758,29.05141693,1.626066479,0.2491259032,0.08149794766,0,0,0.1046143946,0,0,0,0.06816989335,5585.808632,20.29349052,0.8353815373,14.15823901,0,8.820311986,0.00338224842,0.033822484,5.238155773,3.15991632,35.95769763,15.45907374,8.728365563,0.2295024665,1.064087484,0,2401.717184,16.961181,12.88391435,7.63249695,0,3.292283994,5.278018953,17.80924597,3.253122631,3.803152325,10.72883021,0,431.9304488,33.79948491,0.6819238531,43.8513581,62.63,38.16,92.37401,1.180638,3.089322426,250.8098,126.6905,65.02425667,34.31686,0.33466945,430.4859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1-3 weeks,B,broiler AST,starter 0.08% P-6,58.38,1576.13715,4904.557847,,134.611727,48.75638421,805.0158321,38.03507376,516.616794,362.5441705,23.4631102,9.031717275,14.1923421,28.12548056,19.54891797,10.53257733,16.38331475,13.39465483,4.126992504,15.46101902,18.5155766,37.91126819,5.417993204,12.96079644,64.04760976,15.74505848,21.66056915,18.31034778,12.22393026,32.02386005,66.654052,6.343654697,10.33379039,19.40977769,0.3665464556,15.73706116,349.7124702,0.122996337,0,0,4.567245175,0.06035794204,0,0,1.258432975,8.543989168,27.07608183,1.515502984,0.2321867245,0.07595653956,0,0,0.09750119642,0,0,0,0.06353471897,5206.004649,18.9136458,0.7785802294,13.19555734,0,8.220579726,0.0031522743,0.031522743,4.881990254,2.945059549,33.51277377,14.40794253,8.13488515,0.2138975726,0.9917354414,0,2238.413746,15.80791483,12.00787968,7.11352952,0,3.068426956,4.919142959,16.59831609,3.031928348,3.544559075,9.999329307,0,402.5615756,31.50130753,0.635556816,40.86970914,58.38,37.25,99.6404225,1.034238,3.152007296,309.1663,112.3485,55.56813,34.78613,0.3845347,107.7856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1-3 weeks,B,broiler AST,starter 0.08% P-7,55.49,1498.17843,4571.075135,,127.9535768,46.34480137,765.1982288,36.15378718,491.0639517,344.6120512,22.30258046,8.584991482,13.49036206,26.73434118,18.58199156,10.01161616,15.57296506,12.73212991,3.922863661,14.69628782,17.59976122,36.03610527,5.150009028,12.31973097,60.87969403,14.96627815,20.58919649,17.4046834,11.61931158,30.43989945,63.35721672,6.029885555,9.822661604,18.44973343,0.3484163757,14.9586764,332.415031,0.1169127059,0,0,4.341340604,0.05737252424,0,0,1.196188503,8.121387328,25.73684769,1.440543344,0.2207023306,0.07219958566,0,0,0.09267860312,0,0,0,0.06039217178,4948.505827,17.97814116,0.7400701809,12.54288016,0,7.813974328,0.00299635686,0.029963569,4.640517796,2.799391342,31.85516869,13.69529848,7.732518367,0.2033177947,0.9426823335,0,2127.697575,15.02602551,11.41394728,6.761680916,0,2.916656764,4.675832858,15.77733203,2.881963446,3.369238489,9.504743596,0,382.6501199,29.94319337,0.6041209756,38.84821614,55.49,35.66,99.6404225,0.9334908,3.899583018,308.5744,140.2703,65.60999,36.55656,0.33466945,355.2338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
